ID,Response
50883,0.0646192421116771
50884,0.07047099820539482
50885,0.4027683329097357
50886,0.08121123767472632
50887,0.046741039850451395
50888,0.10619193067980706
50889,0.4017687106071218
50890,0.5073473949068752
50891,0.11857430208662874
50892,0.12366618262972078
50893,0.02373834422729998
50894,0.3935158465032428
50895,0.09446699937088106
50896,0.10991896122666893
50897,0.3549584751180347
50898,0.3940603711281531
50899,0.061040029163737
50900,0.3367912972785881
50901,0.47645547617745
50902,0.06560638042676567
50903,0.049762424694678495
50904,0.4413585690238291
50905,0.495102735526321
50906,0.04517427035399452
50907,0.062325131204729343
50908,0.1265475905185587
50909,0.4963596458269266
50910,0.5507913345169859
50911,0.0855515629046317
50912,0.12236188202058954
50913,0.34048597535183034
50914,0.06928918739598952
50915,0.07581958527002342
50916,0.06634662716913278
50917,0.49793464001580723
50918,0.5552180759282352
50919,0.19501504971989508
50920,0.08859935243450329
50921,0.4379306095787376
50922,0.02672430088256215
50923,0.04197730667857989
50924,0.061559285320853384
50925,0.3460000026261344
50926,0.08651909961954113
50927,0.5042597130820212
50928,0.4415011174100247
50929,0.09306942936944886
50930,0.0464877126406515
50931,0.06631397460726074
50932,0.5966199127278937
50933,0.14242420216237167
50934,0.04786098640654046
50935,0.592146863819934
50936,0.07174136136756773
50937,0.5267685163164325
50938,0.04777011741640409
50939,0.4571338048448149
50940,0.48949126406304355
50941,0.45058500995435624
50942,0.4367301703319829
50943,0.23632260588084675
50944,0.09885961118891755
50945,0.5100299032282496
50946,0.19254160054520697
50947,0.48312019387837213
50948,0.45616592561820557
50949,0.315602553801644
50950,0.3108643827870477
50951,0.6392513777523179
50952,0.36264656593970634
50953,0.33940271439102065
50954,0.05120358845698375
50955,0.09207323788166369
50956,0.06887876113213799
50957,0.00538232847669945
50958,0.11058909473476483
50959,0.005715274883566207
50960,0.5092652978781527
50961,0.050095641989064334
50962,0.11976553274874895
50963,0.06478923257966687
50964,0.05553643245435428
50965,0.528858648660837
50966,0.07146130307631968
50967,0.3361935295136889
50968,0.43725388760364636
50969,0.07051876688780798
50970,0.06210436843287055
50971,0.03409844247649994
50972,0.4278032908884117
50973,0.044633119039290674
50974,0.08502577448474585
50975,0.15249428930253436
50976,0.13872932509928373
50977,0.10488174815859104
50978,0.15971111673285113
50979,0.07046878344520943
50980,0.5420514533986011
50981,0.11532728828371344
50982,0.09990942043580364
50983,0.4254594766672272
50984,0.13478573677704447
50985,0.09041012879922623
50986,0.17106828853414435
50987,0.3257982094141269
50988,0.5721989192320521
50989,0.010001507633571115
50990,0.6013490792708985
50991,0.4220000232443811
50992,0.09401205794513649
50993,0.06858924073938735
50994,0.05215834863102779
50995,0.5762664054250395
50996,0.01574484230841804
50997,0.0668281402070685
50998,0.06701269515494027
50999,0.005532027137308301
51000,0.27786862420205083
51001,0.29536184003482496
51002,0.09831032624325678
51003,0.5275418953872506
51004,0.2691268884495495
51005,0.0663850674105988
51006,0.35799199956448413
51007,0.5621401506641037
51008,0.5898286643800195
51009,0.09835632616420036
51010,0.38215137222724666
51011,0.08070050996231767
51012,0.3470647064838358
51013,0.40011118761784764
51014,0.3787455394386764
51015,0.2736269493346595
51016,0.009434668610296073
51017,0.006344102761708598
51018,0.303931267223738
51019,0.39818623998080843
51020,0.1308397487110789
51021,0.19021491269766438
51022,0.3247381776921937
51023,0.44242251909535996
51024,0.4929149206858553
51025,0.13821287667359866
51026,0.07206743409319394
51027,0.5186895398452134
51028,0.0976546836248714
51029,0.07154597994540714
51030,0.3002850746419351
51031,0.5795692120553838
51032,0.06701745488687551
51033,0.010504476761471546
51034,0.5297029484084022
51035,0.09886361650486997
51036,0.48867701408533454
51037,0.11458170906105544
51038,0.5116321700031025
51039,0.08189244067991011
51040,0.07815292058171786
51041,0.4652697655231367
51042,0.06052255276876976
51043,0.06829099766827469
51044,0.21040108154116083
51045,0.4545450437648014
51046,0.2792257529168286
51047,0.27888542444092007
51048,0.03167591781410142
51049,0.3456960028403816
51050,0.09176502012706539
51051,0.6099380168570596
51052,0.5594318373788453
51053,0.0059142576571568585
51054,0.0972024509632461
51055,0.6607568721549552
51056,0.03442713326468172
51057,0.6038357282479486
51058,0.10939718928107353
51059,0.4529355514617901
51060,0.6698926130910353
51061,0.6591223992101531
51062,0.28335770634732593
51063,0.4824930107585709
51064,0.4582856942395215
51065,0.09573702501431738
51066,0.599665971174391
51067,0.434459686646618
51068,0.35780880561730977
51069,0.11215259460814124
51070,0.013740241787159204
51071,0.08912357250580875
51072,0.025014864949476856
51073,0.06070522024147803
51074,0.42830245708521975
51075,0.004808063979221267
51076,0.10655691735333209
51077,0.48227088829019216
51078,0.38297362732998513
51079,0.3617932482746883
51080,0.4963118787445409
51081,0.07159668861357481
51082,0.4321241341408236
51083,0.4004986831117253
51084,0.39695001341370934
51085,0.332859287238435
51086,0.6050919497859493
51087,0.35524026231538514
51088,0.0054234812465779455
51089,0.08645337312488752
51090,0.07688493510990788
51091,0.0968300292512678
51092,0.0150894487519166
51093,0.13485811228460234
51094,0.04177682135050269
51095,0.061453041892362524
51096,0.4804098631132193
51097,0.017826013540766125
51098,0.49166756529542904
51099,0.5226496399435383
51100,0.1206221062322956
51101,0.6783502666725616
51102,0.07020096680391937
51103,0.38250224024664464
51104,0.0049491591778694196
51105,0.25332333894170045
51106,0.042494726015988596
51107,0.37401598081353893
51108,0.038312488339456593
51109,0.5142549405587428
51110,0.5558503822644996
51111,0.10077560727268046
51112,0.2392453129629158
51113,0.09257322615332139
51114,0.05967853376755818
51115,0.33987127629769376
51116,0.05282777502154068
51117,0.0787391925641403
51118,0.34088387666007136
51119,0.10875820021768304
51120,0.46488878690173074
51121,0.008762694468938393
51122,0.07152577087047396
51123,0.12112777762728695
51124,0.05971297868831784
51125,0.06397672780831229
51126,0.12481446209868682
51127,0.09482253135527584
51128,0.16784545271954981
51129,0.04740640016638156
51130,0.47969637465923143
51131,0.1740467735015935
51132,0.12531005286816183
51133,0.49907932683905554
51134,0.05110331472174255
51135,0.6432924415926193
51136,0.32559067831502336
51137,0.1436969652599946
51138,0.4224039961024311
51139,0.7375096232049557
51140,0.6103089314088095
51141,0.3438670035960901
51142,0.0588188749654589
51143,0.00680671382709115
51144,0.5028849606969144
51145,0.07543043789818489
51146,0.14105391465212808
51147,0.32667354458477965
51148,0.05655436566828735
51149,0.01917225493835037
51150,0.4278617927589347
51151,0.08066185174562027
51152,0.05054560615714536
51153,0.4724885825407248
51154,0.2491887968063752
51155,0.07345726994205828
51156,0.04370013834395609
51157,0.4627756927122003
51158,0.366430509297774
51159,0.3503945059334225
51160,0.08897700996531265
51161,0.41724212917915404
51162,0.5411033179902496
51163,0.41245717906826157
51164,0.21159451571331483
51165,0.10261247869801586
51166,0.06579531763596783
51167,0.5115810106713592
51168,0.06833350661939003
51169,0.028432235920439607
51170,0.5735389923945389
51171,0.039612764869529034
51172,0.14712688357520917
51173,0.020682965885029762
51174,0.095803122516685
51175,0.6885307803406705
51176,0.29684457851707097
51177,0.5026943955594276
51178,0.13293489817628798
51179,0.41061994778350747
51180,0.5628917137102514
51181,0.05266477297585542
51182,0.24764540996130294
51183,0.2399421278797657
51184,0.4302186191701642
51185,0.5098760576964887
51186,0.4054283357732541
51187,0.09585082639290067
51188,0.5717995901112705
51189,0.47152486877286537
51190,0.5683300837055618
51191,0.05678932470868929
51192,0.46848449949181814
51193,0.20441498373025455
51194,0.5287801091197492
51195,0.3955928949501354
51196,0.46599788113075535
51197,0.0894501474985667
51198,0.0891411833630372
51199,0.31014278132450884
51200,0.5215625969652853
51201,0.05064902458311238
51202,0.40574958299546626
51203,0.14834732980647153
51204,0.3346770654779013
51205,0.1371937939211042
51206,0.015197691297604302
51207,0.0458774096823102
51208,0.06115847268422191
51209,0.11038206562319797
51210,0.015249141008352594
51211,0.12850253383465954
51212,0.3684358666916021
51213,0.20410126758497996
51214,0.49038518573845913
51215,0.010677766682280553
51216,0.45325410925979776
51217,0.11682290874352623
51218,0.12976464654448647
51219,0.0844380262610103
51220,0.08238392666789153
51221,0.11247762698393704
51222,0.5603322247486234
51223,0.045837920584323025
51224,0.10075041283125899
51225,0.061452697842202086
51226,0.45041443123608077
51227,0.7572874584748663
51228,0.04318718922452131
51229,0.0639747377604904
51230,0.28621101474081523
51231,0.4682081584885526
51232,0.05170837383576114
51233,0.07565344593955593
51234,0.06830493358549135
51235,0.08464044465759976
51236,0.03135527830381583
51237,0.10562423315724398
51238,0.005079553935619256
51239,0.37197775016816176
51240,0.042097652685972015
51241,0.12440691912985287
51242,0.22115303964498262
51243,0.3569992265856876
51244,0.5947175505448158
51245,0.7141845631173551
51246,0.4159602244752144
51247,0.2404545012785062
51248,0.5018928434782837
51249,0.007749649081954887
51250,0.4937107449722896
51251,0.06665666703737558
51252,0.12582566064777626
51253,0.006627697421759468
51254,0.07403052066826209
51255,0.16997352681669742
51256,0.11474091851105761
51257,0.19269455316002074
51258,0.05337435226264877
